message,is_spam
No. Thank you. You've been wonderful,False
ÌÏ mean it's confirmed... I tot they juz say oni... Ok then... ,False
That depends. How would you like to be treated? :),False
"Right on brah, see you later",False
Waiting in e car 4 my mum lor. U leh? Reach home already?,False
Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,True
Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,True
Went fast asleep dear.take care.,False
No that just means you have a fat head,False
Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,False
Serious? What like proper tongued her,False
She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,False
How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,False
Yeah whatever lol,False
Ard 530 lor. I ok then message Ì_ lor.,False
Ok. C u then.,False
Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,False
No need to ke qi... ÌÏ too bored izzit y suddenly thk of this...,False
I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,False
FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for å£3/wk,True
"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",False
Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,False
How? Izzit still raining?,False
As if i wasn't having enough trouble sleeping.,False
I havent add Ì_ yet right.. ,False
Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,False
Babe ? I lost you ... Will you try rebooting ?,False
Yes. Nigh you cant aha.,False
I thk Ì_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,False
Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,False
Sos! Any amount i can get pls.,False
"Playin space poker, u?",False
How come guoyang go n tell her? Then u told her?,False
You need to get up. Now.,False
They r giving a second chance to rahul dengra.,False
"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?",False
WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,False
Y Ì_ wan to go there? C doctor?,False
Does daddy have a bb now.,False
"Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!""",True
She's borderline but yeah whatever.,False
"Until 545 lor... Ya, can go 4 dinner together...",False
I will be gentle princess! We will make sweet gentle love...,False
How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,False
"Sorry, went to bed early, nightnight",False
I like to think there's always the possibility of being in a pub later.,False
HMM yeah if your not too grooved out! And im looking forward to my pound special :),False
I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,False
Hi dude hw r u da realy mising u today,False
Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... ,False
Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,True
I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,False
I knew it... U slept v late yest? Wake up so late...,False
Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,False
Where is that one day training:-),False
So i could kiss and feel you next to me...,False
Have a nice day my dear.,False
I sent lanre fakeye's Eckankar details to the mail box,False
Your dad is back in ph?,False
"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",True
If you ask her or she say any please message.,False
"If e timing can, then i go w u lor...",False
I was just callin to say hi. Take care bruv!,False
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386,True
Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,False
Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,False
"That's the trouble with classes that go well - you're due a dodgey one Û_ Expecting mine tomo! See you for recovery, same time, same place ",False
Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&,True
WOT U UP 2 J?,False
"Night night, see you tomorrow",False
Roger that. WeÛ÷re probably going to rem in about 20,False
do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,False
I wish u were here. I feel so alone,False
Reason is if the team budget is available at last they buy the unsold players for at base rate..,False
CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,False
ringtoneking 84484,True
Huh i cant thk of more oredi how many pages do we have?,False
His frens go then he in lor. Not alone wif my mum n sis lor.,False
Nationwide auto centre (or something like that) on Newport road. I liked them there,False
"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",False
"Whatever, juliana. Do whatever you want.",False
Ringtone Club: Gr8 new polys direct to your mobile every week !,True
"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",False
Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,False
(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,True
"Dizzamn, aight I'll ask my suitemates when I get back",False
"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",False
I love to cuddle! I want to hold you in my strong arms right now...,False
R u in this continent?,False
We'll you pay over like  &lt;#&gt; yrs so its not too difficult,False
Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,True
We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,True
K...k...when will you give treat?,False
"This is the 2nd time we have tried to contact u. U have won the å£400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",True
He's just gonna worry for nothing. And he won't give you money its no use.,False
Did you get any gift? This year i didnt get anything. So bad,False
Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,False
", ow u dey.i paid 60,400thousad.i told  u would call . ",False
IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,False
I'm reaching home in 5 min.,False
"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",False
Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel ,False
Discussed with your mother ah?,False
"Sorry, I can't text &amp; drive coherently, see you in twenty",False
You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,True
In which place i can get rooms cheap:-),False
Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,False
"\GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI\""""",False
"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at å£350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",True
University of southern california.,False
We have to pick rayan macleran there.,False
U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,False
Well. Balls. Time to make calls,False
Wat time Ì_ wan today?,False
 &lt;#&gt;  in mca. But not conform.,False
Oh ok.. Wat's ur email?,False
"Yes, princess. Are you going to make me moan?",False
Lol its ok I didn't remember til last nite,False
"[Û_] anyway, many good evenings to u! s",False
"Cool, I'll text you in a few",False
"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",False
I'm very happy for you babe ! Woo hoo party on dude!,False
I am taking you for italian food. How about a pretty dress with no panties? :),False
Wot u up 2? Thout u were gonna call me!! Txt bak luv K,False
YOU ARE CHOSEN TO RECEIVE A å£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,True
How are you holding up?,False
Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,False
Hope you are not scared!,False
I'm at home n ready...,False
What time do u get out?,False
I am literally in bed and have been up for like  &lt;#&gt;  hours,False
"Yes, my reg is  Ciao!",False
If You mean the website. Yes.,False
Win a å£1000 cash prize or a prize worth å£5000,True
"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",True
Lol or I could just starve and lose a pound by the end of the day.,False
Yeah that's the impression I got,False
Ok ok take care. I can understand.,False
"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",False
"Ya ok, then had dinner?",False
I was slept that time.you there?,False
dont make ne plans for nxt wknd coz she wants us to come down then ok,False
When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,False
"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",False
Noice. Text me when you're here,False
Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,False
Moby Pub Quiz.Win a å£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP å£1.50 008704050406 SP,True
"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only å£1.50/week. SavaMob - offers mobile!",True
"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",False
Hi dear we saw dear. We both are happy. Where you my battery is low,False
How are you. Its been ages. How's abj,False
Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,False
Dont kick coco when he's down,False
Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,False
"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",True
TBS/PERSOLVO. been chasing us since Sept forå£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,True
Hope youåÕre not having too much fun without me!! see u tomorrow love jess x,False
Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,False
I've reached home n i bathe liao... U can call me now...,False
Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,True
Was the actual exam harder than NBME,False
A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,False
87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,True
Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,False
Gam gone after outstanding innings.,False
O i played smash bros  &lt;#&gt;  religiously.,False
"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",False
Hurry home. Soup is DONE!,False
"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",False
Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,False
"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",True
Lemme know when you're here,False
PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,True
He needs to stop going to bed and make with the fucking dealing,False
"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",False
We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,True
"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",False
I remain unconvinced that this isn't an elaborate test of my willpower,False
"\Life is nothing wen v get everything\"". But \""life is everything wen v miss something \"". Real value of people wil be realized only in their absence.... gud mrng""",False
how are you? I miss you!,False
I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,False
"Hey , is * rite u put åÈ10 evey mnth is that all?",False
i am going to bed now prin,False
I think just yourself Û_Thanks and see you tomo,False
If u dun drive then how i go 2 sch.,False
I not at home now lei...,False
GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@å£1.50rcvd,True
Do u hav any frnd by name ashwini in ur college?,False
Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,False
K then 2marrow are you coming to class.,False
"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",True
Pls send me your address sir.,False
I want to lick your pussy now...,False
"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",False
URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,True
"I'll see, but prolly yeah",False
Thought we could go out for dinner. I'll treat you! Seem ok?,False
Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,False
Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,False
"Sure thing big man. i have hockey elections at 6, shouldnÛ÷t go on longer than an hour though",False
Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,False
Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),False
"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",False
Yunny... I'm goin to be late,False
Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,False
"Cool, want me to go to kappa or should I meet you outside mu",False
"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",False
May b approve panalam...but it should have more posts..,False
"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",True
Me i'm not workin. Once i get job...,False
And by when you're done I mean now,False
\Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But,False
Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,False
FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,True
Is it your yahoo boys that bring in the perf? Or legal.,False
No need to say anything to me. I know i am an outsider,False
have you ever had one foot before?,False
Just got to  &lt;#&gt;,False
"Good! No, donÛ÷t need any receiptsÛÓwell done! (Û_) Yes, please tell . WhatÛ÷s her number, i could ring her",False
Leave it wif me lar... ÌÏ wan to carry meh so heavy... Is da num 98321561 familiar to Ì_?,False
Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),False
Infact happy new year. How are you where are you when are we seeing,False
"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",True
That's a shame! Maybe cld meet for few hrs tomo?,False
Lol I would but despite these cramps I like being a girl.,False
I canåÕt wait for cornwall. Hope tonight isnåÕt too bad as well but itåÕs rock night shite. Anyway iåÕm going for a kip now have a good night. Speak to you soon.,False
Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,False
Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,True
"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",False
I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,False
ÌÏ comin to fetch us oredi...,False
What's nannys address?,False
Haf u eaten? Wat time u wan me 2 come?,False
Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,True
"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",False
This single single answers are we fighting? Plus i said am broke and you didnt reply,False
It certainly puts things into perspective when something like this happens,False
Now got tv 2 watch meh? U no work today?,False
i felt so...not any conveying reason.. Ese he... What about me?,False
How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,False
I told that am coming on wednesday.,False
"Its ok, called mom instead have fun",False
"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",True
Well if I'm that desperate I'll just call armand again,False
Are you at work right now ?,False
Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,False
"Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!",False
Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back,False
Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,False
And pls pls drink plenty plenty water,False
How are you doing. How's the queen. Are you going for the royal wedding,False
He's in lag. That's just the sad part but we keep in touch thanks to skype,False
Ok lor then we go tog lor...,False
Two teams waiting for some players,False
Can Ì_ send me a copy of da report?,False
"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",False
"Ok da, i already planned. I wil pick you.",False
"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or å£10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",True
I just really need shit before tomorrow and I know you won't be awake before like 6,False
I'm good. Have you registered to vote?,False
"Hmm ok, i'll stay for like an hour cos my eye is really sore!",False
Dear got bus directly to calicut,False
Mm umma ask vava also to come tell him can play later together,False
"Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want",False
"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",False
&lt;#&gt;  w jetton ave if you forgot,False
Ok i'm coming home now.,False
Can not use foreign stamps in this country.,False
"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",False
"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost å£1.50. 2 cancel send STOP",True
Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,False
Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,False
C movie is juz last minute decision mah. Juz watch 2 lar but i tot Ì_ not interested.,False
How are you enjoying this semester? Take care brother.,False
IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,True
"Get the door, I'm here",False
"Lets use it next week, princess :)",False
Or i go home first lar Ì_ wait 4 me lor.. I put down my stuff first..,False
I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,False
No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),False
Oi when you gonna ring,False
Missed call alert. These numbers called but left no message. 07008009200,True
I attended but nothing is there.,False
Ard 530 like dat lor. We juz meet in mrt station then Ì_ dun haf to come out.,False
No dear i was sleeping :-P,False
Er mw im filled tuth is aight,False
Will be office around 4 pm. Now i am going hospital.,False
Actually i'm waiting for 2 weeks when they start putting ad.,False
Anything lor if they all go then i go lor...,False
U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,False
Yo you around? A friend of mine's lookin to pick up later tonight,False
Stupid auto correct on my phone,False
Double eviction this week - Spiral and Michael and good riddance to them!,False
"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\""",False
"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",False
Buy one egg for me da..please:),False
Have you started in skye,False
Have you bookedthe hut? And also your time off? How are you by the way?,False
And several to you sir.,False
U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,False
My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,False
FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,True
Life style garments account no please.,False
Lol wtf random. Btw is that your lunch break,False
"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",False
"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",False
Detroit. The home of snow. Enjoy it.,False
Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,True
"Aight, I'm chillin in a friend's room so text me when you're on the way",False
Is toshiba portege m100 gd?,False
Well welp is sort of a semiobscure internet thing,False
Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,True
"accordingly. I repeat, just text the word ok on your mobile phone and send",True
Loosu go to hospital. De dont let it careless.,False
How much for an eighth?,False
Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,False
"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",False
Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,False
"How about clothes, jewelry, and trips?",False
Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just å£5 by replying GET BBDELUXE and take the challenge,True
Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,False
important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,True
Are you plans with your family set in stone ?,False
Pls dont forget to study,False
You'll never believe this but i have actually got off at taunton. Wow,False
"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",False
She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,False
 &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,False
The greatest test of courage on earth is to bear defeat without losing heart....gn tc,False
SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,False
Hey so whats the plan this sat? ,False
Beauty sleep can help ur pimples too.,False
Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,False
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,True
Where to get those?,False
"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",False
Ball is moving a lot.will spin in last :)so very difficult to bat:),False
Haiyoh... Maybe your hamster was jealous of million,False
Can you please send me my aunty's number,False
I'm glad. You are following your dreams.,False
I've reached home finally...,False
"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",True
"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",False
U can call now...,False
"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",False
Yes. I come to nyc for audiitions and am trying to relocate.,False
I pocked you up there before,False
Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,False
I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),False
Hey mr whats the name of that bill brison book the one about language and words ,False
"Okay, good, no problem, and thanx!",False
"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",False
Call me when u're done...,False
G.W.R,False
You best watch what you say cause I get drunk as a motherfucker,False
Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,True
Please CALL 08712402578 immediately as there is an urgent message waiting for you,True
thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,True
"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",False
Are there TA jobs available? Let me know please cos i really need to start working,False
Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,False
Yup i'm free...,False
"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",False
Yo come over carlos will be here soon,False
Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,False
I guess it is useless calling u 4 something important.,False
Ha ha - had popped down to the loo when you hello-ed me. Hello!,False
He dint tell anything. He is angry on me that why you told to abi.,False
It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,False
I keep ten rs in my shelf:) buy two egg.,False
"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",False
Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,False
Captain is in our room:),False
"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",False
HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN ,False
S...i will take mokka players only:),False
Are you still playing with gautham?,False
Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ,False
"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",False
Sorry . I will be able to get to you. See you in the morning.,False
Aight well keep me informed,False
Am only searching for good dual sim mobile pa.,False
That seems unnecessarily hostile,False
Dude got a haircut. Now its breezy up there,False
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",True
1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),False
i thought we were doing a king of the hill thing there.,False
Nope i'll come online now..,False
ALSO TELL HIM I SAID HAPPY BIRTHDAY,False
Y bishan lei... I tot Ì_ say lavender? ,False
Boo what time u get out? U were supposed to take me shopping today. :(,False
"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",False
"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",False
on a Tuesday night r u 4 real,False
Yes when is the appt again?,False
Just got outta class gonna go gym.,False
I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,False
ÌÏ all write or wat..,False
Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,False
Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,False
Hi:)did you asked to waheeda fathima about leave?,False
Enjoy urself tmr...,False
You still around? I could use a half-8th,False
You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,False
ÌÏ bot notes oredi... Cos i juz rem i got...,False
Yes. Rent is very expensive so its the way we save.,False
